section,root,menu_path,slug,page_title,url,position,kind,title,characters,sha256,preview
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 资源泄漏事件 > 资源泄漏事件介绍,hiappevent-watcher-resourceleak-events,资源泄漏事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-resourceleak-events,1,note,,116,5751c4ea1483ddf7b4903d835f163eb2646211fb6346f9316ba8f75595521ccd,资源泄漏事件支持在 应用分身 场景下使用 HiAppEvent 进行订阅，支持在元服务场景下使用 HiAppEvent 进行订阅，从 API version 22 开始支持在 输入法应用 场景下使用 HiAppEvent 进行订阅。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 资源泄漏事件 > 资源泄漏事件介绍,hiappevent-watcher-resourceleak-events,资源泄漏事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-resourceleak-events,2,caution,,79,319ffcd4e2f3da763ce97070dee49eb769ca96816c390f84e45e07e6e52d75ed,即使参数js_heap_logtype设置为event_rawheap，也不能保证生成堆快照文件。这是因为生成堆快照时，应用可能因性能问题触发冻屏而提前退出。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 资源泄漏事件 > 资源泄漏事件介绍,hiappevent-watcher-resourceleak-events,资源泄漏事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-resourceleak-events,3,caution,,204,057cc51af1149ab06eb357b12e7eece41022e4cab0cb353e5f963279a39fdc0b,应用调用setEventConfig接口时，每次调用的内容只会在当前应用生命周期内生效。应用重启后，需要重新通过setEventConfig接口设置。 在同一个应用生命周期内，可以多次调用setEventConfig，以最后一次成功调用的值为准。 开发者在调试以及自测试过程中，单日内触发OOM次数过多，可能会遇到无法收到hiappevent回传JS内存泄漏事
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 资源泄漏事件 > 订阅资源泄漏事件（ArkTS）,hiappevent-watcher-resourceleak-events-arkts,订阅资源泄漏事件（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-resourceleak-events-arkts,1,caution,,97,f435a947e58d35049d2201eff756d9eb11a6a9ebc88f8249159999ef98ef7afc,json5配置文件中的value字段内容格式支持键值对集合“key1:value1;key2:value2;...”。目前系统仅支持配置如上键值对的应用，在nolog版本使能oomdump功能。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 地址越界事件 > 地址越界事件介绍,hiappevent-watcher-address-sanitizer-events,地址越界事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-address-sanitizer-events,1,note,,117,3bdc2ec8f64a2546460daad065475e21ce0147c8ae99e370876c93b6aeba51a2,地址越界事件支持在 应用分身 场景下使用 HiAppEvent 进行订阅，从 API version 22 开始支持在 输入法应用 场景下使用 HiAppEvent 进行订阅。不支持在元服务场景下使用 HiAppEvent 进行订阅。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 主线程超时事件 > 主线程超时事件介绍,hiappevent-watcher-mainthreadjank-events,主线程超时事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-mainthreadjank-events,1,note,,116,7d8151eb1288efc3909bca8cbe932e8c9621fb9407612ec99e4fbb44b77b8bed,主线程超时事件支持在 应用分身 场景下使用 HiAppEvent 进行订阅，支持在元服务场景下使用HiAppEvent 进行订阅，从 API version 22 开始支持在 输入法应用 场景下使用 HiAppEvent 进行订阅。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 主线程超时事件 > 主线程超时事件介绍,hiappevent-watcher-mainthreadjank-events,主线程超时事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-mainthreadjank-events,2,caution,,73,cf8e90caf3f3b342f6b39246b3031b81768be7bb5d4fe7c661fbfcb46b371ea7,当开发者通过DevEco Studio的Debug按钮安装并启动应用时，会自动关闭当前工程的超时检测机制。避免调试过程出现超时检测影响开发者调试。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 主线程超时事件 > 主线程超时事件介绍,hiappevent-watcher-mainthreadjank-events,主线程超时事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-mainthreadjank-events,3,caution,,60,9448f72a6fec41cc790bc7990953f92d1062d9dc48c8fa2ae5d48ce06f98689c,log_type参数为必选项。 log_type=0或2时，不设置其他参数。 log_type=1时，所有参数均需设置。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 主线程超时事件 > 主线程超时事件介绍,hiappevent-watcher-mainthreadjank-events,主线程超时事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-mainthreadjank-events,4,caution,,162,72f8e959c2e0b0d4cff5f60a7c6e631088276edf2eb003d75ea186be7c639fdf,"MAIN_THREAD_JANK_PARAM_LOG_TYPE为必选配置项。 MAIN_THREAD_JANK_PARAM_LOG_TYPE为""0""或""2""时，无其他配置项。 MAIN_THREAD_JANK_PARAM_LOG_TYPE为""1""时，所有配置项均需设置。 配置项的值均为可转换为整型的字符串字面量或字符指针。"
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 主线程超时事件 > 主线程超时事件介绍,hiappevent-watcher-mainthreadjank-events,主线程超时事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-mainthreadjank-events,5,caution,,293,72f0ed90bafb5e828f57089a8481e9f9edb5075ac1d783a04a57c9e93f4fb3e1,"配置项名称为相关预定义的宏。 config的所有配置项均为可选项，不配置或者为空时取默认值。 MAIN_THREAD_JANK_PARAM_LOG_TYPE为""0""时，仅需设置MAIN_THREAD_JANK_PARAM_AUTO_STOP_SAMPLING，其他配置项均取默认值，无需设置。 MAIN_THREAD_JANK_PARAM_LOG_TYPE为"""
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 主线程超时事件 > 订阅主线程超时事件（ArkTS）,hiappevent-watcher-mainthreadjank-events-arkts,订阅主线程超时事件（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-mainthreadjank-events-arkts,1,caution,,47,6501b3d01b28b27d64b2a208ea9ef78a022e02002fd182b4855985b59802b1cf,启动主线程超时检测抓取trace的功能的前提是开发者使用 nolog版本 并且关闭开发者模式。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 主线程超时事件 > 订阅主线程超时事件（ArkTS）,hiappevent-watcher-mainthreadjank-events-arkts,订阅主线程超时事件（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-mainthreadjank-events-arkts,2,caution,,136,308c130edce74bb9da7e00619ecc8e1ece3727b64470681591d99e689b2504ec,默认情况下，由于应用启动过程本身较为耗时，系统将在 应用启动10s后再进行测试，开始主线程超时事件检测 ； 若开发者使用setEventConfig接口设置自定义设置采样栈参数，系统将 在开发者设定的ignore_startup_time时间后，开始主线程超时事件检测 。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 主线程超时事件 > 订阅主线程超时事件（C/C++）,hiappevent-watcher-mainthreadjank-events-ndk,订阅主线程超时事件（C/C++）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-mainthreadjank-events-ndk,1,note,,45,43e7e7f6613061d9356ae5414cd04f853778731c9827a5b3d2c1756eec3d4a2e,主线程超时事件具体规格可参考： 主线程超时事件默认时间规格 和 主线程超时事件日志规格 。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 任务执行超时事件 > 任务执行超时事件介绍,hiappevent-watcher-apphicollie-events,任务执行超时事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-apphicollie-events,1,note,,118,69b47a43a6c698788b51341ae68e899c9657253b6249718fd94067db71e144af,任务执行超时事件支持在 应用分身 场景下使用 HiAppEvent 进行订阅，不支持在元服务场景下使用HiAppEvent 进行订阅，从 API version 22 开始支持在 输入法应用 场景下使用 HiAppEvent 进行订阅。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 应用终止事件 > 应用终止事件介绍,hiappevent-watcher-app-killed-events,应用终止事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-app-killed-events,1,note,,116,f452f33431158fe2b307fe802e766b2801e7f006d383798b38e75bb04e240277,应用终止事件支持在 应用分身 场景下使用 HiAppEvent 进行订阅，支持在元服务场景下使用 HiAppEvent 进行订阅，从 API version 22 开始支持在 输入法应用 场景下使用 HiAppEvent 进行订阅。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 应用终止事件 > 订阅应用终止事件（C/C++）,hiappevent-watcher-app-killed-events-ndk,订阅应用终止事件（C/C++）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-app-killed-events-ndk,1,note,,25,f71cbe6a9d64b9a8062cb2c03a89c6070bef1e341f95792f2e76a9d9a02c4aed,根据日志报错内容，可查看具体 应用终止事件介绍 。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > ArkWeb抛滑丢帧事件 > ArkWeb抛滑丢帧事件介绍,hiappevent-watcher-web-fling-jank-events,ArkWeb抛滑丢帧事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-web-fling-jank-events,1,note,,222,9254085c1e63aed1a187e1036994a908c9068ea1637c1004bc01c1ad87325485,ArkWeb抛滑丢帧事件仅提供发生卡顿的Web组件对应的web_id，最长丢帧时长及其他相关数据，不提供卡顿日志等信息。开发者可以借助web_id，参考“订阅ArkWeb抛滑丢帧事件（ArkTS）”文件中的示例代码获取到发生丢帧的网页地址，再结合业界成熟的 DevTools工具 复现并排查根因。 从API version 23开始，ArkWeb抛滑丢帧事件支
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > ArkWeb抛滑丢帧事件 > 订阅ArkWeb抛滑丢帧事件（ArkTS）,hiappevent-watcher-web-fling-jank-events-arkts,订阅ArkWeb抛滑丢帧事件（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-web-fling-jank-events-arkts,1,caution,,50,6d35ab32a59e1ffdead2b9c44c5a0d922f42a77619b7836c82af95fb1bc42038,如果一个页面需包含多个Web网页，需创建多个webview组件，每个webview组件加载一个网页。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > ArkWeb抛滑丢帧事件 > 订阅ArkWeb抛滑丢帧事件（ArkTS）,hiappevent-watcher-web-fling-jank-events-arkts,订阅ArkWeb抛滑丢帧事件（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-web-fling-jank-events-arkts,2,note,,27,c4149ab969a047f68accf56a4a94aac809cee2cf635a6ae192bd09fa94228478,Web组件详细的使用方式请参考 ArkWeb简介 文档
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 启动耗时事件 > 启动耗时事件介绍,hiappevent-watcher-app-launch-event,启动耗时事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-app-launch-event,1,note,,74,e846e7761cc9847c32d0bf141680831a5e232359d627792c205af6990213886a,启动耗时事件支持在 元服务场景 下使用HiAppEvent进行订阅。不支持在 应用分身场景 或 输入法应用场景 下使用HiAppEvent进行订阅。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 启动耗时事件 > 订阅启动耗时事件（ArkTS）,hiappevent-watcher-app-launch-arkts,订阅启动耗时事件（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-app-launch-arkts,1,caution,,273,435a6129dc3b57e62dc2fcf3e1389ba242424407bfab8d311eb7e5ea2d3d680e,在订阅APP_LAUNCH事件后，应用启动完成生成APP_LAUNCH事件触发回调的过程中，若应用出现退出或崩溃，onReceive回调接口可能不会被触发，从而导致事件回调处理失败。当应用重新启动时，回调函数会将之前未完成回调的事件内容传递给应用，导致onReceive回调 可能在一次应用启动过程中被多次调用 。 不建议在onReceive中执行任何关键业务
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 滑动丢帧事件 > 滑动丢帧事件介绍,hiappevent-watcher-scroll-jank-event,滑动丢帧事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-scroll-jank-event,1,note,,74,79abe724d6ad9edbeefc2bbc201802c9664e0db8c27a9f6422ffb7937664abaf,滑动丢帧事件支持在 元服务场景 下使用HiAppEvent进行订阅。不支持在 应用分身场景 或 输入法应用场景 下使用HiAppEvent进行订阅。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > CPU高负载事件 > CPU高负载事件介绍,hiappevent-watcher-cpu-usage-high-event,CPU高负载事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-cpu-usage-high-event,1,note,,92,76b9ad104ec4fae6fe851677542717d2809e03f2f020eb3ecd21fa1cfad664fe,CPU高负载事件不支持在 应用分身场景 或 元服务场景 使用HiAppEvent进行订阅，从API version 22开始支持在 输入法应用场景 下使用HiAppEvent进行订阅。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > CPU高负载事件 > 订阅CPU高负载事件（ArkTS）,hiappevent-watcher-cpu-usage-high-arkts,订阅CPU高负载事件（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-cpu-usage-high-arkts,1,note,,142,d920aa8e86eaba04cbe91ce2a5408a32aab3e72d662395d7f66683a18b4d59c0,"抓取采样栈有内存开销，影响功耗性能，只建议开发者在本地调试时使用自定义参数功能。 此外，Debug版本应用，采样栈每日采集次数阈值范围为：[-1, 100]； Release版本应用，采样栈每日采集次数阈值范围为阈值范围：[0, 20]，详见 CpuUsageHighPolicy 。"
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > CPU高负载事件 > 订阅CPU高负载事件（ArkTS）,hiappevent-watcher-cpu-usage-high-arkts,订阅CPU高负载事件（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-cpu-usage-high-arkts,2,note,,83,19c65cb5168f5575c1443064e061a95f5c2344b8f8231027ffa589ca1e1dd2fa,默认状态下，CPU高负载事件 抓取次数存在限制 。 开发者如果未抓取到CPU高负载事件external_log日志，可以尝试重启测试设备重新抓取或自定义相关配置策略。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 24h功耗器件分解统计事件 > 24h功耗器件分解统计事件介绍,hiappevent-watcher-battery-usage-event,24h功耗器件分解统计事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-battery-usage-event,1,note,,97,80c6226879a3c77c054c3158373dc86117bfffd45fc757084bbb9a347df8174e,24h功耗器件分解统计事件不支持在 应用分身场景 或 元服务场景 使用HiAppEvent进行订阅，从API version 22开始支持在 输入法应用场景 下使用HiAppEvent进行订阅。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 24h功耗器件分解统计事件 > 订阅24h功耗器件分解统计事件（ArkTS）,hiappevent-watcher-battery-usage-arkts,订阅24h功耗器件分解统计事件（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-battery-usage-arkts,1,caution,,55,7adae74c1dce64b8a5bb5b49328744bdd0e859acd256e6f21c29224f0db17d97,开发者自测试可跳过此步骤，仅需完成应用安装后并断开充电（充电状态下测试会导致无数据上报），使用应用5分钟以上。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > 使用HiAppEvent订阅事件 > 系统事件 > 音频卡顿事件 > 音频卡顿事件介绍,hiappevent-watcher-audio-jank-event,音频卡顿事件介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-watcher-audio-jank-event,1,note,,54,3b26723abfaab2244e0aa46866a126720ac3a79cb1540401b68d60acaeca5674,音频卡顿事件不支持在 应用分身场景 、 输入法应用场景 或 元服务场景 下使用HiAppEvent进行订阅。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 事件订阅 > HiAppEvent常见问题,hiappevent-faq,HiAppEvent常见问题,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiappevent-faq,1,note,,83,4b9418f4b8ba50b817581b189d847cf3c333658ec5a6fa7e734e2c3e7fa1fb11,external_log返回的路径是应用沙箱目录，非真实物理路径。应用有权限访问自己的沙箱目录。external_log日志空间受限，应用处理完日志文件后应及时删除。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 性能跟踪 > 使用HiTraceMeter跟踪性能（ArkTS）,hitracemeter-guidelines-arkts,使用HiTraceMeter跟踪性能（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hitracemeter-guidelines-arkts,1,caution,,73,02cc1f039afbdaed59a89a01ff9400aa557cba9c4488f9b7c114285550155d4c,用户态trace格式 使用竖线 | 作为分隔符，所以通过HiTraceMeter接口传递的字符串类型参数应避免包含该字符，防止trace解析异常。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 性能跟踪 > 使用HiTraceMeter跟踪性能（ArkTS）,hitracemeter-guidelines-arkts,使用HiTraceMeter跟踪性能（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hitracemeter-guidelines-arkts,2,note,,93,817f99ceeb4a984afa6ef3b8a70ec03b11a3b002143f89529544f36c8b96ce89,用户态trace 总长度限制为512个字符，超过部分将会被截断。建议name、customCategory和customArgs三个字段的总长度不超过420字符，以避免trace被截断。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 性能跟踪 > 使用HiTraceMeter跟踪性能（ArkTS）,hitracemeter-guidelines-arkts,使用HiTraceMeter跟踪性能（ArkTS）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hitracemeter-guidelines-arkts,3,note,,93,c9240bf525401076fff5a59ba2a4892677b4a1b1f2121ce92e7b6542460de8fe,log版本在使用hitrace --trace_finish命令停止采集后会自动拉起快照模式，打开trace捕获，此时isTraceEnabled()接口返回true，不会打印上述日志。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 性能跟踪 > 使用HiTraceMeter跟踪性能（C/C++）,hitracemeter-guidelines-ndk,使用HiTraceMeter跟踪性能（C/C++）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hitracemeter-guidelines-ndk,1,caution,,74,54b27c9ee0d39b5e9610a2c332e90949411c1c68c8ed4fb4d3e03feee6c8d2c4,用户态trace格式 使用竖线 | 作为分隔符，所以通过HiTraceMeter接口传递的字符串类型参数应避免包含该字符，以防止trace解析异常。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 性能跟踪 > 使用HiTraceMeter跟踪性能（C/C++）,hitracemeter-guidelines-ndk,使用HiTraceMeter跟踪性能（C/C++）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hitracemeter-guidelines-ndk,2,note,,92,b2834983dbab3d2a801f64f26004738c98a722efc881d0d734ad2a259292d761,用户态trace 总长度限制为512字符，超过部分将会被截断。建议name、customCategory和customArgs三个字段的总长度不超过420字符，以避免trace被截断。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 性能跟踪 > 使用HiTraceMeter跟踪性能（C/C++）,hitracemeter-guidelines-ndk,使用HiTraceMeter跟踪性能（C/C++）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hitracemeter-guidelines-ndk,3,note,,106,a6f72fef55be4012ea95528f2a867f8cc774369f90c7d91ec80ed30fccf9ca7e,log版本在使用hitrace --trace_finish命令停止采集后会自动拉起快照模式，打开应用trace捕获，此时OH_HiTrace_IsTraceEnabled()接口返回true，不会打印上述日志。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 性能跟踪 > 查看HiTraceMeter日志,hitracemeter-view,查看HiTraceMeter日志,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hitracemeter-view,1,caution,,165,cee31c896ece270518116f931c52ef77b50d69b4528112e557088e0bc570d737,一条有效且完整的同步跟踪trace与异步跟踪trace，均包含一条起始trace和一条结束trace，开发者需要保证接口调用的匹配性，否则会导致性能跟踪异常问题。具体可参考ArkTS接口 @ohos.hiTraceMeter (性能打点) 或C++接口 trace.h 。 用户态trace总长度限制512字符，超过部分将被截断。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 性能跟踪 > 查看HiTraceMeter日志,hitracemeter-view,查看HiTraceMeter日志,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hitracemeter-view,2,note,,207,4b771e6e54d70d04776774ff4bec35fb3a7d5b8541642a8ce403bc9b57741648,对于API version 19及之后接口，支持自定义输出级别；对于API version 18及之前接口，trace打点默认为COMMERCIAL级别打点。 系统侧存在一条用户态trace隶属于多个Tag的情况，ArkTS接口 @ohos.hiTraceMeter (性能打点) 和C++接口 trace.h 提供的应用侧用户态trace打点功能无法指定所属
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 性能跟踪 > 查看HiTraceMeter日志,hitracemeter-view,查看HiTraceMeter日志,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hitracemeter-view,3,note,,59,3765ede55e6edd6add0b93bf94ffac75330abc294a0ff3b12612f7ae74ca1c77,用户态trace总长度限制为512字符，建议内容、自定义聚类名称和自定义键值对参数总长度不超过420字符，避免被截断。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 性能跟踪 > 查看HiTraceMeter日志,hitracemeter-view,查看HiTraceMeter日志,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hitracemeter-view,4,note,,103,d4860d6e5f6733402012c1c99b9a5e60b2112af3824f76aca2d3e69e3c27bb05,异步跟踪trace的开始trace格式与结束trace格式一样。需要注意的是 API version 19以前的版本，异步跟踪trace的异步任务ID字段、整数值跟踪的整数值字段与内容字段使用空格进行分隔。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 系统调试信息获取 > HiDebug能力概述,hidebug-guidelines,HiDebug能力概述,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hidebug-guidelines,1,caution,,85,0d506d6eb05dd6e4f4a2b7fd6f930f3e2ff31bd5e9515dcc029f8d9df1152623,在使用Perf进行内核栈回溯采样时，采样栈深度小于50，且需借助帧指针（frame-pointer）。若采集的调用栈在三方库中中断，请检查对应的三方库是否开启帧指针功能。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 系统调试信息获取 > HiDebug能力概述,hidebug-guidelines,HiDebug能力概述,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hidebug-guidelines,2,caution,,33,8b126b97a9bcfe3a11939de3cf13c9436dd30a71d7af7be94aaaa510622f1b88,该功能仅支持ARM64架构，且仅可在 debug版本应用 中使用。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 业务线程超时检测 > 使用HiCollie检测业务线程卡死卡顿问题（C/C++）,hicollie-guidelines-ndk,使用HiCollie检测业务线程卡死卡顿问题（C/C++）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hicollie-guidelines-ndk,1,caution,,73,cf8e90caf3f3b342f6b39246b3031b81768be7bb5d4fe7c661fbfcb46b371ea7,当开发者通过DevEco Studio的Debug按钮安装并启动应用时，会自动关闭当前工程的超时检测机制。避免调试过程出现超时检测影响开发者调试。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 业务线程超时检测 > 使用HiCollie监控函数执行时间超长问题（C/C++）,hicollie-settimer-guidelines-ndk,使用HiCollie监控函数执行时间超长问题（C/C++）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hicollie-settimer-guidelines-ndk,1,caution,,73,cf8e90caf3f3b342f6b39246b3031b81768be7bb5d4fe7c661fbfcb46b371ea7,当开发者通过DevEco Studio的Debug按钮安装并启动应用时，会自动关闭当前工程的超时检测机制。避免调试过程出现超时检测影响开发者调试。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 错误管理及应用恢复 > 错误管理开发指导,errormanager-guidelines,错误管理开发指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/errormanager-guidelines,1,note,,74,69220411e7bae153c270541d384cd9f0c851031605afcdccb6e3af733cc7c6d5,从API版本26.0.0开始，如果已经通过errorManager接口监听了可捕获异常，则HiAppEvent将无法订阅 JsError崩溃 问题。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 错误管理及应用恢复 > 错误管理开发指导,errormanager-guidelines,错误管理开发指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/errormanager-guidelines,2,caution,,34,401b23a3588caf4feda0300bf41bee9d4d06576909c8fdd4ca2d13e5ab9c2b42,建议在异常回调函数处理的最后，增加同步退出操作，以避免多次异常回调。
开发,系统,开发 > 系统 > 调测调优 > Performance Analysis Kit（性能分析服务） > 应用灰度采集 > 应用灰度采集介绍,hiretrieval-intro,应用灰度采集介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hiretrieval-intro,1,note,,24,e17f95f0bf9cc80d605419ef7e0fb6e1f6ddeb9cc230237c45cf6c44db160c30,此功能会在采集故障日志时降低性能表现并增加功耗。
