section,root,menu_path,slug,page_title,url,position,level,heading,anchor_id
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,4,4,核心概念详解,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,5,4,[h2]width/height与picWidth/picHeight的差别,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,6,4,[h2]stride/sliceHeight （内存跨距）,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,7,4,[h2]Crop（裁剪矩形）,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,8,4,picWidth/picHeight与码流标准的关系（H.264/H.265）,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,9,4,[h2]H.264 AVC标准,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,10,4,[h2]H.265 HEVC标准,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,11,4,代码示例,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,12,4,[h2]场景一：向编码器输入Buffer写入数据,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,13,4,[h2]场景二：从解码器输出Buffer读取数据,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,14,4,[h2]场景三：Surface模式,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,15,4,尺寸关系速查表,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,16,4,[h2]编码器参数关系图,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,17,4,[h2]解码器参数关系图,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,18,4,常见问题FAQ,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,19,4,[h2]Q1：为什么编码输出画面会有绿边或花屏,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,20,4,[h2]Q2：为什么解码后的图片看起来被拉伸或压缩,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,21,4,[h2]Q3：何时需要关注裁剪（Crop）信息,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,22,4,[h2]Q4：Surface模式和Buffer模式的区别,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,23,4,[h2]Q5：跨距值一定是固定的吗,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,24,4,[h2]Q6：OH_AVCapability_IsVideoSizeSupported等能力查询接口中的宽高参数是指什么,
开发,媒体,开发 > 媒体 > AVCodec Kit（音视频编解码服务） > AVCodec Kit常见问题 > 视频编解码宽高、跨距与裁剪信息说明,video-dimension-guide,视频编解码宽高、跨距与裁剪信息说明,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/video-dimension-guide,25,4,参考文档,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务）,avsession-kit,AVSession Kit（音视频播控服务）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-kit,1,1,AVSession Kit（音视频播控服务）,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > AVSession Kit简介,avsession-overview,AVSession Kit简介,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-overview,1,1,AVSession Kit简介,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > AVSession Kit简介,avsession-overview,AVSession Kit简介,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-overview,2,4,能力范围,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > AVSession Kit简介,avsession-overview,AVSession Kit简介,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-overview,3,4,亮点/特征,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > AVSession Kit简介,avsession-overview,AVSession Kit简介,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-overview,4,4,基础概念,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > AVSession Kit简介,avsession-overview,AVSession Kit简介,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-overview,5,4,媒体会话交互过程,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > AVSession Kit简介,avsession-overview,AVSession Kit简介,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-overview,6,4,约束和限制,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > AVSession Kit简介,avsession-overview,AVSession Kit简介,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-overview,7,4,与相关Kit的关系,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > AVSession Kit简介,avsession-overview,AVSession Kit简介,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-overview,8,4,模拟器支持情况,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话,local-avsession,本地媒体会话,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/local-avsession,1,1,本地媒体会话,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 本地媒体会话概述,local-avsession-overview,本地媒体会话概述,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/local-avsession-overview,1,1,本地媒体会话概述,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 本地媒体会话概述,local-avsession-overview,本地媒体会话概述,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/local-avsession-overview,2,4,交互过程,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 本地媒体会话概述,local-avsession-overview,本地媒体会话概述,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/local-avsession-overview,3,4,媒体会话管理器,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话提供方(ArkTS),using-avsession-developer,媒体会话提供方(ArkTS),https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-avsession-developer,1,1,媒体会话提供方(ArkTS),
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话提供方(ArkTS),using-avsession-developer,媒体会话提供方(ArkTS),https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-avsession-developer,2,4,基本概念,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话提供方(ArkTS),using-avsession-developer,媒体会话提供方(ArkTS),https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-avsession-developer,3,4,接口说明,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话提供方(ArkTS),using-avsession-developer,媒体会话提供方(ArkTS),https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-avsession-developer,4,4,开发步骤,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话提供方(C/C++),using-ohavsession-developer,媒体会话提供方(C/C++),https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-ohavsession-developer,1,1,媒体会话提供方(C/C++),
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话提供方(C/C++),using-ohavsession-developer,媒体会话提供方(C/C++),https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-ohavsession-developer,2,4,使用入门,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话提供方(C/C++),using-ohavsession-developer,媒体会话提供方(C/C++),https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-ohavsession-developer,3,4,[h2]在 CMake 脚本中链接动态库,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话提供方(C/C++),using-ohavsession-developer,媒体会话提供方(C/C++),https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-ohavsession-developer,4,4,[h2]添加头文件,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话提供方(C/C++),using-ohavsession-developer,媒体会话提供方(C/C++),https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-ohavsession-developer,5,4,开发步骤及注意事项,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,1,1,应用接入AVSession场景介绍,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,2,4,哪些场景下需要接入AVSession,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,3,4,接入流程,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,4,4,创建不同类型的会话,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,5,4,创建后台任务,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,6,4,设置元数据信息,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,7,4,[h2]元数据信息,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,8,4,[h2]设置歌词字段信息,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,9,4,[h2]设置进度条信息,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,10,4,[h2]历史歌单,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,11,4,[h2]媒体资源金标,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,12,4,设置播放状态,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,13,4,[h2]播放状态信息,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,14,4,控制命令的处理,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,15,4,[h2]支持的控制命令,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,16,4,[h2]处理不支持的控制命令,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,17,4,[h2]快进快退,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,18,4,[h2]实现收藏功能,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,19,4,[h2]实现循环模式功能,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,20,4,[h2]实现进度条控制功能,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,21,4,适配媒体通知,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,22,4,适配蓝牙按键与有线按键事件,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入AVSession场景介绍,avsession-access-scene,应用接入AVSession场景介绍,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-access-scene,23,4,示例代码,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,1,1,后台播放,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,2,4,基本概念,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,3,4,应用接入规范,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,4,4,开发步骤,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,5,4,[h2]启动播放器,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,6,4,[h2]接入AVSession,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,7,4,[h2]申请长时任务,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,8,4,[h2]监听前后台状态,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,9,4,设置后台播放模式,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,10,4,[h2]播放模式说明,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,11,4,[h2]开发步骤,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 后台播放,avsession-background-scene,后台播放,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-background-scene,12,4,完整示例,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入歌词组件,avsession-desktop-lyrics,应用接入歌词组件,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-desktop-lyrics,1,1,应用接入歌词组件,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 应用接入歌词组件,avsession-desktop-lyrics,应用接入歌词组件,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/avsession-desktop-lyrics,2,4,具体步骤,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话控制方,using-avsession-controller,媒体会话控制方,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-avsession-controller,1,1,媒体会话控制方,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话控制方,using-avsession-controller,媒体会话控制方,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-avsession-controller,2,4,基本概念,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话控制方,using-avsession-controller,媒体会话控制方,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-avsession-controller,3,4,接口说明,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 本地媒体会话 > 媒体会话控制方,using-avsession-controller,媒体会话控制方,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-avsession-controller,4,4,开发步骤,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话,distributed-avsession,分布式媒体会话,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/distributed-avsession,1,1,分布式媒体会话,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用组件切换通话设备,using-switch-call-devices,使用组件切换通话设备,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-switch-call-devices,1,1,使用组件切换通话设备,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用组件切换通话设备,using-switch-call-devices,使用组件切换通话设备,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-switch-call-devices,2,4,切换通话输出设备,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用组件切换通话设备,using-switch-call-devices,使用组件切换通话设备,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-switch-call-devices,3,4,[h2]默认样式实现,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用组件切换通话设备,using-switch-call-devices,使用组件切换通话设备,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-switch-call-devices,4,4,[h2]自定义样式实现,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用组件切换通话设备,using-switch-call-devices,使用组件切换通话设备,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-switch-call-devices,5,4,切换通话输入设备,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用组件切换通话设备,using-switch-call-devices,使用组件切换通话设备,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-switch-call-devices,6,4,[h2]默认样式实现,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用组件切换通话设备,using-switch-call-devices,使用组件切换通话设备,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/using-switch-call-devices,7,4,[h2]自定义样式实现,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用投播组件,distributed-playback,使用投播组件,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/distributed-playback,1,1,使用投播组件,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用投播组件 > 播控特性简介,distributed-playback-overview,播控特性简介,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/distributed-playback-overview,1,1,播控特性简介,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用投播组件 > 播控特性简介,distributed-playback-overview,播控特性简介,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/distributed-playback-overview,2,4,基本概念,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用投播组件 > 播控特性简介,distributed-playback-overview,播控特性简介,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/distributed-playback-overview,3,4,运作机制,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用投播组件 > 投播开发指导,distributed-playback-guide,投播开发指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/distributed-playback-guide,1,1,投播开发指导,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用投播组件 > 投播开发指导,distributed-playback-guide,投播开发指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/distributed-playback-guide,2,4,约束与限制,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用投播组件 > 投播开发指导,distributed-playback-guide,投播开发指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/distributed-playback-guide,3,4,接口说明,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用投播组件 > 投播开发指导,distributed-playback-guide,投播开发指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/distributed-playback-guide,4,4,开发步骤,
开发,媒体,开发 > 媒体 > AVSession Kit（音视频播控服务） > 分布式媒体会话 > 使用投播组件 > 投播开发指导,distributed-playback-guide,投播开发指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/distributed-playback-guide,5,4,镜像投屏自动切换资源投播,
